qbittorrent_4.5.2-3+deb12u1_amd64	work/extracted/qbittorrent_4.5.2-3+deb12u1_amd64/usr/bin/qbittorrent	libcrypto.so.3
radosgw_16.2.11+ds-2_amd64	work/extracted/radosgw_16.2.11+ds-2_amd64/usr/bin/radosgw-es	libcrypto.so.3,libssl.so.3
radosgw_16.2.11+ds-2_amd64	work/extracted/radosgw_16.2.11+ds-2_amd64/usr/bin/radosgw-object-expirer	libcrypto.so.3,libssl.so.3
radosgw_16.2.11+ds-2_amd64	work/extracted/radosgw_16.2.11+ds-2_amd64/usr/lib/x86_64-linux-gnu/libradosgw.so.2.0.0	libcrypto.so.3,libssl.so.3
r-cran-openssl_2.0.5+dfsg-1_amd64	work/extracted/r-cran-openssl_2.0.5+dfsg-1_amd64/usr/lib/R/site-library/openssl/libs/openssl.so	libcrypto.so.3,libssl.so.3
rpki-client_8.2-2+b1_amd64	work/extracted/rpki-client_8.2-2+b1_amd64/usr/sbin/rpki-client	libcrypto.so.3
rspamd_3.4-1_amd64	work/extracted/rspamd_3.4-1_amd64/usr/bin/rspamadm	libcrypto.so.3
rspamd_3.4-1_amd64	work/extracted/rspamd_3.4-1_amd64/usr/lib/rspamd/librspamd-server.so.3.4	libcrypto.so.3,libssl.so.3
rsync_3.2.7-1_amd64	work/extracted/rsync_3.2.7-1_amd64/usr/bin/rsync	libcrypto.so.3
rtpengine-recording-daemon_10.5.3.5-1_amd64	work/extracted/rtpengine-recording-daemon_10.5.3.5-1_amd64/usr/bin/rtpengine-recording	libcrypto.so.3,libssl.so.3
sendmail-bin_8.17.1.9-2+deb12u2_amd64	work/extracted/sendmail-bin_8.17.1.9-2+deb12u2_amd64/usr/libexec/sendmail/sendmail	libcrypto.so.3,libssl.so.3
shairport-sync_3.3.8-1+b2_amd64	work/extracted/shairport-sync_3.3.8-1+b2_amd64/usr/bin/shairport-sync	libcrypto.so.3
slowhttptest_1.8.2-1+b1_amd64	work/extracted/slowhttptest_1.8.2-1+b1_amd64/usr/bin/slowhttptest	libssl.so.3
sogo_5.8.0-1_amd64	work/extracted/sogo_5.8.0-1_amd64/usr/lib/GNUstep/SOGo/MailPartViewers.SOGo/MailPartViewers	libcrypto.so.3
sogo_5.8.0-1_amd64	work/extracted/sogo_5.8.0-1_amd64/usr/lib/GNUstep/SOGo/Mailer.SOGo/Mailer	libcrypto.so.3
sogo_5.8.0-1_amd64	work/extracted/sogo_5.8.0-1_amd64/usr/lib/GNUstep/Frameworks/SOGo.framework/Versions/5/sogo/libSOGo.so.5.8.0	libcrypto.so.3
sslsplit_0.5.5-2.1_amd64	work/extracted/sslsplit_0.5.5-2.1_amd64/usr/bin/sslsplit	libcrypto.so.3,libssl.so.3
swtpm-libs_0.7.1-1.3_amd64	work/extracted/swtpm-libs_0.7.1-1.3_amd64/usr/lib/x86_64-linux-gnu/swtpm/libswtpm_libtpms.so.0.0.0	libcrypto.so.3
syslog-ng-mod-sql_3.38.1-5_amd64	work/extracted/syslog-ng-mod-sql_3.38.1-5_amd64/usr/lib/syslog-ng/3.38/libafsql.so	libcrypto.so.3
tf5_5.0beta8-10+b1_amd64	work/extracted/tf5_5.0beta8-10+b1_amd64/usr/bin/tf5	libcrypto.so.3,libssl.so.3
transmission-daemon_3.00-2.1+deb12u1_amd64	work/extracted/transmission-daemon_3.00-2.1+deb12u1_amd64/usr/bin/transmission-daemon	libcrypto.so.3,libssl.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsscreate	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsscreateek	libcrypto.so.3
